device_id,lat,lon,date,store_id,store_name
20780,52.56768,13.328920000000002,2021-01-09,place_213,Kaufland
15547,52.5675906,13.3286968,2021-01-09,place_213,Kaufland
30367,52.567554,13.328822,2021-01-09,place_213,Kaufland
39068,52.5676,13.32855,2021-01-11,place_213,Kaufland
50355,52.5679,13.32831,2021-01-12,place_213,Kaufland
46466,52.56770699999999,13.3285475,2021-01-12,place_213,Kaufland
8072,52.5675585,13.3288641,2021-01-12,place_213,Kaufland
47917,52.5676289,13.328885199999998,2021-01-13,place_213,Kaufland
47917,52.5676698,13.3285907,2021-01-19,place_213,Kaufland
47917,52.56765479999999,13.3286093,2021-01-19,place_213,Kaufland
14307,52.56766999999999,13.328837,2021-01-14,place_213,Kaufland
14307,52.56751600000001,13.328756,2021-01-18,place_213,Kaufland
14307,52.567582,13.328738,2021-01-18,place_213,Kaufland
14307,52.56759399999999,13.328701,2021-01-18,place_213,Kaufland
14307,52.567501,13.328909,2021-01-18,place_213,Kaufland
140225,52.56757389999999,13.3287664,2021-01-14,place_213,Kaufland
23490,52.5676217,13.3284587,2021-01-15,place_213,Kaufland
19228,52.56785,13.32863,2021-01-15,place_213,Kaufland
6800,52.56760500000001,13.328778,2021-01-15,place_213,Kaufland
7410,52.567616,13.328779,2021-01-16,place_213,Kaufland
17859,52.56756,13.32855,2021-01-16,place_213,Kaufland
37376,52.5678,13.328729999999998,2021-01-16,place_213,Kaufland
14008,52.567756,13.328630800000004,2021-01-16,place_213,Kaufland
26707,52.5675032,13.3288163,2021-01-20,place_213,Kaufland
142979,52.56786,13.32854,2021-01-21,place_213,Kaufland
46393,52.43675,13.447671,2021-01-02,place_221,Kaufland
30676,52.436596,13.447484,2021-01-02,place_221,Kaufland
33318,52.4365991,13.4479149,2021-01-02,place_221,Kaufland
33318,52.43649129999999,13.4477675,2021-01-08,place_221,Kaufland
33318,52.4365859,13.4483112,2021-01-08,place_221,Kaufland
33318,52.4365557,13.4483571,2021-01-15,place_221,Kaufland
34174,52.4365226,13.4479519,2021-01-02,place_221,Kaufland
43958,52.436796,13.447852,2021-01-04,place_221,Kaufland
43958,52.43676,13.447801,2021-01-04,place_221,Kaufland
21495,52.4361761,13.4481079,2021-01-04,place_221,Kaufland
1724,52.4367378,13.4482124,2021-01-05,place_221,Kaufland
78017,52.4368181,13.4479461,2021-01-05,place_221,Kaufland
78017,52.4367494,13.4481426,2021-01-07,place_221,Kaufland
5501,52.4362089,13.4482544,2021-01-06,place_221,Kaufland
17117,52.4362624,13.4483709,2021-01-06,place_221,Kaufland
25920,52.436725,13.447722,2021-01-06,place_221,Kaufland
25609,52.4367978,13.4481592,2021-01-07,place_221,Kaufland
25609,52.43618539999999,13.4480204,2021-01-15,place_221,Kaufland
27446,52.4367929,13.4479267,2021-01-08,place_221,Kaufland
40754,52.43675620000001,13.4478479,2021-01-09,place_221,Kaufland
40754,52.4365293,13.4481557,2021-01-16,place_221,Kaufland
30537,52.436466,13.4483705,2021-01-09,place_221,Kaufland
30537,52.4367465,13.4478486,2021-01-16,place_221,Kaufland
44875,52.43675,13.44812,2021-01-09,place_221,Kaufland
30358,52.4362562,13.448407,2021-01-11,place_221,Kaufland
30358,52.43623570000001,13.448402,2021-01-11,place_221,Kaufland
30358,52.4365796,13.447980599999998,2021-01-12,place_221,Kaufland
30358,52.4361553,13.4475821,2021-01-13,place_221,Kaufland
30358,52.4361774,13.4483169,2021-01-13,place_221,Kaufland
23084,52.4365,13.44834,2021-01-11,place_221,Kaufland
41699,52.43661,13.44836,2021-01-11,place_221,Kaufland
10808,52.436762,13.447846599999998,2021-01-11,place_221,Kaufland
39202,52.43679,13.447726,2021-01-12,place_221,Kaufland
41730,52.4365823,13.4474928,2021-01-16,place_221,Kaufland
41730,52.4361376,13.4479912,2021-01-16,place_221,Kaufland
41730,52.4361524,13.4479987,2021-01-16,place_221,Kaufland
83900,52.436146,13.447824,2021-01-16,place_221,Kaufland
3924,52.4365961,13.448249100000002,2021-01-18,place_221,Kaufland
41258,52.4367798,13.447812,2021-01-19,place_221,Kaufland
41258,52.436672,13.4479948,2021-01-19,place_221,Kaufland
16901,52.4365645,13.447841,2021-01-20,place_221,Kaufland
45028,52.4367892,13.4476154,2021-01-21,place_221,Kaufland
6684,52.43664,13.44802,2021-01-21,place_221,Kaufland
34178,52.4365614,13.447498499999998,2021-01-21,place_221,Kaufland
1926,52.5119,13.61422,2021-01-02,place_205,Rewe
1926,52.51187,13.61418,2021-01-04,place_205,Rewe
1926,52.5119,13.6142,2021-01-05,place_205,Rewe
1926,52.5119,13.61427,2021-01-05,place_205,Rewe
1926,52.51188000000001,13.61413,2021-01-05,place_205,Rewe
1926,52.5119,13.61429,2021-01-18,place_205,Rewe
1926,52.51189,13.61434,2021-01-19,place_205,Rewe
47470,52.51185160000001,13.6138981,2021-01-02,place_205,Rewe
47470,52.5118244,13.613556099999998,2021-01-08,place_205,Rewe
47470,52.5118419,13.6136584,2021-01-14,place_205,Rewe
47470,52.5118652,13.6139014,2021-01-15,place_205,Rewe
24973,52.51195,13.613473999999998,2021-01-02,place_205,Rewe
30081,52.51184,13.61395,2021-01-02,place_205,Rewe
22061,52.51184,13.61366,2021-01-02,place_205,Rewe
9395,52.51188000000001,13.61358,2021-01-04,place_205,Rewe
9372,52.511863,13.6135365,2021-01-04,place_205,Rewe
14952,52.5118601,13.6135341,2021-01-04,place_205,Rewe
22048,52.51188000000001,13.61431,2021-01-04,place_205,Rewe
33607,52.511816,13.613614000000002,2021-01-09,place_205,Rewe
76518,52.51171460000001,13.6134612,2021-01-09,place_205,Rewe
23689,52.511974,13.614050699999998,2021-01-13,place_205,Rewe
23689,52.5119804,13.613857800000002,2021-01-13,place_205,Rewe
23689,52.5274186,13.4812125,2021-01-04,place_189,Rewe
23689,52.5274782,13.4811598,2021-01-04,place_189,Rewe
23689,52.52738589999999,13.4810639,2021-01-12,place_189,Rewe
10133,52.51187679999999,13.6137429,2021-01-14,place_205,Rewe
25613,52.511822,13.613885,2021-01-15,place_205,Rewe
24509,52.5119437,13.6142199,2021-01-15,place_205,Rewe
25061,52.51194079999999,13.614073499999998,2021-01-18,place_205,Rewe
41370,52.51191310000001,13.614274800000002,2021-01-19,place_205,Rewe
41370,52.5118765,13.6136141,2021-01-19,place_205,Rewe
12633,52.51191,13.61425,2021-01-19,place_205,Rewe
26313,52.62931999999999,13.52907,2021-01-02,place_191,Rewe
26313,52.62951,13.52891,2021-01-04,place_191,Rewe
26313,52.62946,13.52927,2021-01-04,place_191,Rewe
26313,52.62945,13.52929,2021-01-05,place_191,Rewe
26313,52.62937,13.52911,2021-01-05,place_191,Rewe
26313,52.62934,13.528770000000002,2021-01-08,place_191,Rewe
26313,52.62946,13.52917,2021-01-09,place_191,Rewe
26313,52.62938000000001,13.52897,2021-01-09,place_191,Rewe
26313,52.62951999999999,13.52891,2021-01-14,place_191,Rewe
26313,52.62936,13.52899,2021-01-14,place_191,Rewe
26313,52.62945,13.52914,2021-01-14,place_191,Rewe
26313,52.629430000000006,13.52919,2021-01-16,place_191,Rewe
26313,52.62953,13.52891,2021-01-16,place_191,Rewe
20326,52.62931070000001,13.528854999999998,2021-01-02,place_191,Rewe
20326,52.6293166,13.5292619,2021-01-02,place_191,Rewe
20326,52.6294137,13.5292888,2021-01-02,place_191,Rewe
20326,52.6295041,13.5286919,2021-01-09,place_191,Rewe
20326,52.6294211,13.529307,2021-01-09,place_191,Rewe
20326,52.6294404,13.529264,2021-01-09,place_191,Rewe
20326,52.6293749,13.5292525,2021-01-20,place_191,Rewe
17483,52.6292536,13.5290391,2021-01-02,place_191,Rewe
26897,52.6294928,13.528696599999998,2021-01-02,place_191,Rewe
35531,52.62929000000001,13.529412,2021-01-06,place_191,Rewe
48889,52.6292556,13.5290466,2021-01-07,place_191,Rewe
35848,52.6294,13.5292,2021-01-08,place_191,Rewe
48597,52.6294615,13.5288657,2021-01-08,place_191,Rewe
48597,52.62924399999999,13.5291448,2021-01-14,place_191,Rewe
48597,52.6405272,13.5145962,2021-01-09,place_124,Aldi
48597,52.5507846,13.4325184,2021-01-11,place_157,Rewe
34383,52.62915400000001,13.529407,2021-01-09,place_191,Rewe
42932,52.62953,13.52876,2021-01-09,place_191,Rewe
65508,52.629294,13.529309,2021-01-09,place_191,Rewe
8924,52.62951,13.52869,2021-01-09,place_191,Rewe
30204,52.629275,13.529206,2021-01-09,place_191,Rewe
29129,52.6294524,13.5288043,2021-01-09,place_191,Rewe
84604,52.629229,13.529032999999998,2021-01-11,place_191,Rewe
82707,52.62934,13.529179999999998,2021-01-11,place_191,Rewe
96601,52.6291805,13.529395499999998,2021-01-12,place_191,Rewe
1710,52.62946,13.52883,2021-01-15,place_191,Rewe
4881,52.6292416,13.5293191,2021-01-15,place_191,Rewe
39371,52.629383,13.52864,2021-01-16,place_191,Rewe
65031,52.62951999999999,13.52868,2021-01-19,place_191,Rewe
73089,52.629293,13.5294175,2021-01-20,place_191,Rewe
73089,52.62929499999999,13.5294826,2021-01-20,place_191,Rewe
73089,52.6293094,13.5294068,2021-01-20,place_191,Rewe
14685,52.6293554,13.5294709,2021-01-21,place_191,Rewe
14685,52.67695500000001,13.544171900000002,2021-01-16,place_138,Rewe
14685,52.64092950000001,13.5152846,2021-01-12,place_190,Rewe
46906,52.62940379999999,13.5295338,2021-01-21,place_191,Rewe
46906,52.6292462,13.529311600000002,2021-01-21,place_191,Rewe
22632,52.6770908,13.5443986,2021-01-02,place_138,Rewe
22632,52.67726210000001,13.5446562,2021-01-18,place_138,Rewe
42453,52.676927,13.5443416,2021-01-02,place_138,Rewe
42453,52.67694470000001,13.544356900000002,2021-01-09,place_138,Rewe
3846,52.6772625,13.5446892,2021-01-02,place_138,Rewe
3846,52.6769278,13.544492000000002,2021-01-09,place_138,Rewe
3846,52.6770966,13.5447299,2021-01-09,place_138,Rewe
3846,52.6770944,13.5447799,2021-01-09,place_138,Rewe
3846,52.6771084,13.5448638,2021-01-16,place_138,Rewe
3846,52.6409219,13.5154017,2021-01-14,place_190,Rewe
30779,52.677123,13.5447689,2021-01-02,place_138,Rewe
30779,52.6770529,13.5443603,2021-01-05,place_138,Rewe
30779,52.67719690000001,13.5447674,2021-01-05,place_138,Rewe
30779,52.6772059,13.5446747,2021-01-05,place_138,Rewe
30779,52.67714010000001,13.5447268,2021-01-07,place_138,Rewe
30779,52.6770341,13.544341,2021-01-09,place_138,Rewe
30779,52.6772525,13.5446742,2021-01-09,place_138,Rewe
30779,52.6771901,13.5447625,2021-01-09,place_138,Rewe
30779,52.6771309,13.544840099999998,2021-01-09,place_138,Rewe
30779,52.67711479999999,13.5447992,2021-01-11,place_138,Rewe
30779,52.67692270000001,13.544376000000002,2021-01-13,place_138,Rewe
30779,52.67702370000001,13.5443027,2021-01-13,place_138,Rewe
30779,52.67712879999999,13.5448101,2021-01-13,place_138,Rewe
30779,52.6771161,13.5447646,2021-01-15,place_138,Rewe
30779,52.6772415,13.5448333,2021-01-15,place_138,Rewe
30779,52.677074,13.5449016,2021-01-15,place_138,Rewe
30779,52.6771503,13.5448324,2021-01-15,place_138,Rewe
30779,52.6770993,13.544881699999998,2021-01-18,place_138,Rewe
30779,52.6768164,13.5443691,2021-01-20,place_138,Rewe
30779,52.6769675,13.544357500000002,2021-01-20,place_138,Rewe
30779,52.6770415,13.5442775,2021-01-20,place_138,Rewe
30779,52.6772529,13.544765599999998,2021-01-20,place_138,Rewe
30779,52.6771571,13.544808800000002,2021-01-20,place_138,Rewe
30779,52.6771204,13.5448666,2021-01-20,place_138,Rewe
30779,52.67685279999999,13.5443785,2021-01-21,place_138,Rewe
30779,52.6772226,13.5448688,2021-01-21,place_138,Rewe
23435,52.676911200000006,13.544247,2021-01-04,place_138,Rewe
43550,52.676908,13.544355,2021-01-04,place_138,Rewe
31613,52.677086,13.544347,2021-01-04,place_138,Rewe
31613,52.688042,13.565788,2021-01-03,place_10,McDonald's
47936,52.67697,13.54418,2021-01-05,place_138,Rewe
22618,52.6770695,13.5445763,2021-01-05,place_138,Rewe
22618,52.6772167,13.5447918,2021-01-05,place_138,Rewe
22618,52.6772004,13.5444501,2021-01-08,place_138,Rewe
1814,52.677233,13.544529,2021-01-05,place_138,Rewe
40572,52.6772963,13.5447614,2021-01-07,place_138,Rewe
40572,52.6772885,13.544766699999998,2021-01-07,place_138,Rewe
63896,52.67697610000001,13.5443736,2021-01-07,place_138,Rewe
10726,52.67724000000001,13.5447,2021-01-08,place_138,Rewe
29273,52.677015,13.544556,2021-01-09,place_138,Rewe
29273,52.67705600000001,13.54434,2021-01-09,place_138,Rewe
18491,52.67724000000001,13.54473,2021-01-16,place_138,Rewe
140402,52.677075,13.54441,2021-01-16,place_138,Rewe
8162,52.67723,13.544579999999998,2021-01-18,place_138,Rewe
8433,52.676946,13.544664,2021-01-19,place_138,Rewe
8433,52.54723900000001,13.310589000000002,2021-01-02,place_38,Burger King
48987,52.5637582,13.4444674,2021-01-02,place_214,Kaufland
48987,52.5643129,13.4456101,2021-01-21,place_214,Kaufland
25422,52.5642124,13.4455698,2021-01-02,place_214,Kaufland
31343,52.56438000000001,13.44484,2021-01-02,place_214,Kaufland
10441,52.56396,13.44524,2021-01-02,place_214,Kaufland
52994,52.56418000000001,13.44454,2021-01-02,place_214,Kaufland
3424,52.56408,13.44452,2021-01-02,place_214,Kaufland
2933,52.56407,13.44444,2021-01-04,place_214,Kaufland
556,52.5644927,13.4447505,2021-01-04,place_214,Kaufland
3577,52.564361,13.44531,2021-01-04,place_214,Kaufland
3577,52.564331,13.445309,2021-01-04,place_214,Kaufland
3577,52.564348,13.445398,2021-01-14,place_214,Kaufland
3577,52.56439399999999,13.445401,2021-01-18,place_214,Kaufland
1667,52.5638,13.44514,2021-01-04,place_214,Kaufland
38206,52.56347,13.44456,2021-01-05,place_214,Kaufland
38206,52.56408,13.44453,2021-01-06,place_214,Kaufland
38206,52.56348000000001,13.44457,2021-01-06,place_214,Kaufland
38206,52.56347,13.44455,2021-01-08,place_214,Kaufland
38206,52.56348000000001,13.4446,2021-01-14,place_214,Kaufland
38206,52.56414,13.44419,2021-01-16,place_214,Kaufland
38206,52.56348000000001,13.44456,2021-01-16,place_214,Kaufland
38206,52.56348000000001,13.44455,2021-01-16,place_214,Kaufland
38206,52.56442,13.44529,2021-01-19,place_214,Kaufland
38206,52.56409,13.44448,2021-01-20,place_214,Kaufland
38206,52.56424000000001,13.44551,2021-01-21,place_214,Kaufland
38206,52.56347,13.44455,2021-01-21,place_214,Kaufland
36064,52.56446999999999,13.44464,2021-01-05,place_214,Kaufland
10713,52.5638634,13.444424599999998,2021-01-05,place_214,Kaufland
10713,52.5645249,13.4446872,2021-01-12,place_214,Kaufland
10713,52.5642709,13.4456112,2021-01-12,place_214,Kaufland
10713,52.5644669,13.4446166,2021-01-18,place_214,Kaufland
10713,52.5635928,13.4452098,2021-01-18,place_214,Kaufland
43476,52.5642909,13.4447737,2021-01-05,place_214,Kaufland
18321,52.5637028,13.444340300000002,2021-01-05,place_214,Kaufland
18321,52.59709029999999,13.4650021,2021-01-04,place_70,Aldi
11436,52.564358,13.4447255,2021-01-05,place_214,Kaufland
11436,52.5529067,13.543768900000002,2021-01-12,place_13,McDonald's
11436,52.5529433,13.5437661,2021-01-12,place_13,McDonald's
41632,52.56426999999999,13.4456,2021-01-06,place_214,Kaufland
47325,52.56454839999999,13.444668599999998,2021-01-06,place_214,Kaufland
47325,52.5645178,13.4447769,2021-01-06,place_214,Kaufland
47325,52.5640702,13.4446911,2021-01-07,place_214,Kaufland
19229,52.5645503,13.444626199999998,2021-01-06,place_214,Kaufland
19229,52.5636476,13.4451696,2021-01-07,place_214,Kaufland
19229,52.5642173,13.44549,2021-01-07,place_214,Kaufland
19229,52.5639412,13.4456862,2021-01-14,place_214,Kaufland
19229,52.5643691,13.4446695,2021-01-15,place_214,Kaufland
19229,52.56406020000001,13.4456909,2021-01-16,place_214,Kaufland
19229,52.5640021,13.4455757,2021-01-18,place_214,Kaufland
19229,52.5842329,13.4297616,2021-01-02,place_195,Rewe
19229,52.58438100000001,13.4299086,2021-01-06,place_195,Rewe
19229,52.584318,13.4299015,2021-01-06,place_195,Rewe
32758,52.5638348,13.4445703,2021-01-06,place_214,Kaufland
32758,52.5642384,13.44534,2021-01-06,place_214,Kaufland
81560,52.564094,13.4453868,2021-01-07,place_214,Kaufland
43918,52.56436,13.44551,2021-01-07,place_214,Kaufland
43918,52.59717,13.46508,2021-01-12,place_70,Aldi
35476,52.56432,13.44561,2021-01-07,place_214,Kaufland
9185,52.5642046,13.4445695,2021-01-07,place_214,Kaufland
9185,52.5636041,13.4448888,2021-01-20,place_214,Kaufland
9185,52.5639189,13.445399599999998,2021-01-20,place_214,Kaufland
9185,52.5639224,13.4453883,2021-01-20,place_214,Kaufland
37626,52.5635551,13.444909900000004,2021-01-07,place_214,Kaufland
33360,52.56356,13.44496,2021-01-08,place_214,Kaufland
18732,52.56418000000001,13.44448,2021-01-08,place_214,Kaufland
69178,52.56443,13.44508,2021-01-08,place_214,Kaufland
40033,52.5643186,13.4448827,2021-01-08,place_214,Kaufland
40033,52.564325,13.445507,2021-01-15,place_214,Kaufland
40033,52.56363760000001,13.444699,2021-01-18,place_214,Kaufland
40033,52.5642757,13.4447991,2021-01-19,place_214,Kaufland
40033,52.5640542,13.4445536,2021-01-19,place_214,Kaufland
27492,52.5638063,13.445286,2021-01-08,place_214,Kaufland
27492,52.5641942,13.4447842,2021-01-18,place_214,Kaufland
27492,52.5638061,13.444402599999998,2021-01-18,place_214,Kaufland
27492,52.56406060000001,13.4453954,2021-01-18,place_214,Kaufland
34635,52.56436600000001,13.4447042,2021-01-08,place_214,Kaufland
34635,52.56439200000001,13.4447203,2021-01-08,place_214,Kaufland
19777,52.5642002,13.4447161,2021-01-09,place_214,Kaufland
19777,52.5641256,13.444448499999998,2021-01-16,place_214,Kaufland
63089,52.56378,13.445379999999998,2021-01-09,place_214,Kaufland
59175,52.564041,13.444597,2021-01-09,place_214,Kaufland
5560,52.563846,13.444719,2021-01-09,place_214,Kaufland
36444,52.5642415,13.4448148,2021-01-09,place_214,Kaufland
36444,52.5638596,13.444576800000002,2021-01-16,place_214,Kaufland
32974,52.5644105,13.4451259,2021-01-09,place_214,Kaufland
32974,52.5637546,13.4449105,2021-01-09,place_214,Kaufland
32974,52.56447270000001,13.4450963,2021-01-09,place_214,Kaufland
7602,52.56387,13.44534,2021-01-09,place_214,Kaufland
22292,52.563416,13.444975,2021-01-09,place_214,Kaufland
32292,52.563896,13.444665,2021-01-09,place_214,Kaufland
49199,52.56439939999999,13.4449986,2021-01-09,place_214,Kaufland
1052,52.5643696,13.4455674,2021-01-09,place_214,Kaufland
1052,52.56427530000001,13.444637599999998,2021-01-16,place_214,Kaufland
1052,52.5642265,13.4446524,2021-01-16,place_214,Kaufland
30917,52.5635485,13.4449739,2021-01-09,place_214,Kaufland
30917,52.5638877,13.4445011,2021-01-14,place_214,Kaufland
45344,52.5642369,13.4455508,2021-01-09,place_214,Kaufland
45344,52.56420550000001,13.4448825,2021-01-16,place_214,Kaufland
45344,52.5641692,13.4447657,2021-01-16,place_214,Kaufland
37203,52.56436899999999,13.4455245,2021-01-09,place_214,Kaufland
37203,52.56409820000001,13.4446696,2021-01-09,place_214,Kaufland
37203,52.559059,13.3734355,2021-01-20,place_217,Kaufland
37203,52.5588179,13.3732076,2021-01-20,place_217,Kaufland
37203,52.5588167,13.3732055,2021-01-20,place_217,Kaufland
37203,52.5588174,13.3732075,2021-01-20,place_217,Kaufland
52180,52.5640642,13.4451996,2021-01-09,place_214,Kaufland
25000,52.5642658,13.4448176,2021-01-09,place_214,Kaufland
14115,52.56366460000001,13.4443782,2021-01-09,place_214,Kaufland
14115,52.56381260000001,13.4445719,2021-01-14,place_214,Kaufland
14115,52.5641726,13.445396100000002,2021-01-19,place_214,Kaufland
72243,52.56365,13.44429,2021-01-11,place_214,Kaufland
72243,52.56359000000001,13.44428,2021-01-14,place_214,Kaufland
72243,52.56358,13.44419,2021-01-20,place_214,Kaufland
45785,52.564276,13.445142,2021-01-11,place_214,Kaufland
33145,52.56419,13.444583499999998,2021-01-11,place_214,Kaufland
33145,52.56382239999999,13.4443805,2021-01-11,place_214,Kaufland
33145,52.5635975,13.4449609,2021-01-11,place_214,Kaufland
33145,52.5645272,13.444675199999995,2021-01-11,place_214,Kaufland
44710,52.56424000000001,13.44549,2021-01-11,place_214,Kaufland
24556,52.5644419,13.4446954,2021-01-12,place_214,Kaufland
24556,52.5644816,13.4445649,2021-01-12,place_214,Kaufland
24556,52.563906,13.4444622,2021-01-12,place_214,Kaufland
79505,52.56359000000001,13.444870000000002,2021-01-12,place_214,Kaufland
36385,52.5635889,13.4448658,2021-01-12,place_214,Kaufland
14374,52.5645289,13.444994400000002,2021-01-14,place_214,Kaufland
142593,52.56432,13.44481,2021-01-14,place_214,Kaufland
17279,52.563532,13.4449827,2021-01-14,place_214,Kaufland
52011,52.56435,13.445549599999998,2021-01-14,place_214,Kaufland
90684,52.56403,13.44496,2021-01-14,place_214,Kaufland
21618,52.56392,13.44537,2021-01-14,place_214,Kaufland
30748,52.56419939999999,13.4444116,2021-01-15,place_214,Kaufland
92325,52.56414,13.4447,2021-01-15,place_214,Kaufland
50850,52.5635335,13.4449801,2021-01-15,place_214,Kaufland
8408,52.56363,13.4446,2021-01-15,place_214,Kaufland
30802,52.5645178,13.444498800000002,2021-01-15,place_214,Kaufland
30802,52.5638749,13.4444484,2021-01-16,place_214,Kaufland
30802,52.5636201,13.4443258,2021-01-16,place_214,Kaufland
30802,52.5636637,13.4444346,2021-01-16,place_214,Kaufland
4770,52.5638669,13.4444586,2021-01-15,place_214,Kaufland
47661,52.56434350000001,13.4447755,2021-01-15,place_214,Kaufland
44264,52.56417270000001,13.4444859,2021-01-15,place_214,Kaufland
39834,52.5639,13.44537,2021-01-15,place_214,Kaufland
17820,52.56396,13.44444,2021-01-16,place_214,Kaufland
17820,52.56426,13.445529999999998,2021-01-16,place_214,Kaufland
17820,52.60714,13.428770000000002,2021-01-14,place_182,Rewe
36570,52.56366559999999,13.4448011,2021-01-16,place_214,Kaufland
16417,52.5643468,13.445546300000002,2021-01-16,place_214,Kaufland
14063,52.563655,13.4444149,2021-01-16,place_214,Kaufland
14063,52.5643088,13.445658600000002,2021-01-16,place_214,Kaufland
17446,52.5638902,13.4444278,2021-01-16,place_214,Kaufland
59423,52.56374,13.4452,2021-01-16,place_214,Kaufland
25827,52.563971,13.4454051,2021-01-16,place_214,Kaufland
3236,52.5639296,13.444463,2021-01-16,place_214,Kaufland
3236,52.5969175,13.4649542,2021-01-14,place_70,Aldi
13088,52.56450699999999,13.444969,2021-01-18,place_214,Kaufland
13088,52.5642024,13.445426,2021-01-18,place_214,Kaufland
50834,52.564111,13.4445984,2021-01-18,place_214,Kaufland
50834,52.5640813,13.4453343,2021-01-18,place_214,Kaufland
6846,52.5642382,13.4455163,2021-01-18,place_214,Kaufland
36127,52.56336,13.445429999999998,2021-01-19,place_214,Kaufland
643,52.56405899999999,13.445143,2021-01-19,place_214,Kaufland
8706,52.5642616,13.4455157,2021-01-19,place_214,Kaufland
2661,52.56399999999999,13.44496,2021-01-19,place_214,Kaufland
1116,52.564447,13.444772,2021-01-20,place_214,Kaufland
14065,52.563623,13.444752,2021-01-20,place_214,Kaufland
14065,52.56362610000001,13.445085199999998,2021-01-20,place_214,Kaufland
41579,52.5644069,13.4447217,2021-01-21,place_214,Kaufland
41579,52.5637624,13.4453104,2021-01-21,place_214,Kaufland
15401,52.5642,13.44549,2021-01-21,place_214,Kaufland
21758,52.56419,13.44479,2021-01-21,place_214,Kaufland
40654,52.56448520000001,13.4445619,2021-01-21,place_214,Kaufland
40654,52.5470535,13.468287699999998,2021-01-15,place_2,McDonald's
844,52.5643,13.44454,2021-01-21,place_214,Kaufland
22727,52.607162,13.428833,2021-01-02,place_182,Rewe
22727,52.52821700000001,13.568826,2021-01-08,place_179,Rewe
25342,52.607062,13.429222400000002,2021-01-04,place_182,Rewe
35888,52.6072794,13.4286966,2021-01-06,place_182,Rewe
28149,52.60704000000001,13.42924,2021-01-08,place_182,Rewe
59845,52.60702,13.42905,2021-01-08,place_182,Rewe
25823,52.6071514,13.4287679,2021-01-09,place_182,Rewe
35256,52.60718000000001,13.42876,2021-01-11,place_182,Rewe
35256,52.60706999999999,13.42906,2021-01-11,place_182,Rewe
46125,52.6072096,13.4288016,2021-01-15,place_182,Rewe
46125,52.607148,13.429070800000002,2021-01-15,place_182,Rewe
86854,52.60719079999999,13.4286094,2021-01-16,place_182,Rewe
86749,52.6072171,13.4286655,2021-01-19,place_182,Rewe
21943,52.60716600000001,13.428897,2021-01-19,place_182,Rewe
21943,52.607225,13.428792,2021-01-19,place_182,Rewe
21943,52.607161,13.42874,2021-01-19,place_182,Rewe
21943,52.607222,13.428774,2021-01-19,place_182,Rewe
12783,52.6071609,13.428800400000002,2021-01-21,place_182,Rewe
21685,52.5842,13.42972,2021-01-07,place_195,Rewe
21685,52.55739000000001,13.41179,2021-01-21,place_74,Aldi
39465,52.584315,13.429676999999998,2021-01-08,place_195,Rewe
39465,52.584315,13.429676999999998,2021-01-08,place_195,Rewe
24100,52.58424,13.42984,2021-01-12,place_195,Rewe
19246,52.5842853,13.4298534,2021-01-18,place_195,Rewe
41996,52.55022,13.57833,2021-01-02,place_146,Rewe
11503,52.55015,13.5785,2021-01-02,place_146,Rewe
42619,52.5501259,13.5783604,2021-01-04,place_146,Rewe
14522,52.55025,13.578729,2021-01-07,place_146,Rewe
22726,52.550289,13.578514000000002,2021-01-15,place_146,Rewe
22726,52.550082,13.57826,2021-01-15,place_146,Rewe
116982,52.550261,13.5782912,2021-01-15,place_146,Rewe
17326,52.550230000000006,13.5783,2021-01-20,place_146,Rewe
932,52.44610060000001,13.564287300000002,2021-01-02,place_144,Rewe
932,52.4461689,13.5641785,2021-01-02,place_144,Rewe
932,52.44628879999999,13.564117499999998,2021-01-07,place_144,Rewe
932,52.446082,13.5640961,2021-01-11,place_144,Rewe
932,52.4462233,13.5643071,2021-01-15,place_144,Rewe
932,52.4461328,13.5639549,2021-01-20,place_144,Rewe
46753,52.4460674,13.5640646,2021-01-09,place_144,Rewe
46753,52.44608639999999,13.5639925,2021-01-09,place_144,Rewe
37931,52.4460866,13.5640422,2021-01-09,place_144,Rewe
5256,52.4460649,13.564179500000002,2021-01-12,place_144,Rewe
5256,52.4235222,13.5767087,2021-01-16,place_127,Aldi
39051,52.446097,13.563869,2021-01-13,place_144,Rewe
41727,52.4461941,13.5641702,2021-01-14,place_144,Rewe
41727,52.44625970000001,13.5640306,2021-01-14,place_144,Rewe
41727,52.44624,13.5640413,2021-01-14,place_144,Rewe
53928,52.5213,13.18636,2021-01-02,place_224,Kaufland
53928,52.52115,13.18593,2021-01-02,place_224,Kaufland
47055,52.520998,13.185391,2021-01-02,place_224,Kaufland
11270,52.5213876,13.1867691,2021-01-02,place_224,Kaufland
11270,52.5214458,13.1861839,2021-01-15,place_224,Kaufland
11270,52.52135139999999,13.186712099999998,2021-01-15,place_224,Kaufland
11270,52.5210416,13.1856952,2021-01-15,place_224,Kaufland
54877,52.521352,13.186428,2021-01-02,place_224,Kaufland
50906,52.521302,13.1866066,2021-01-02,place_224,Kaufland
63820,52.5216353,13.1864599,2021-01-02,place_224,Kaufland
63820,52.51777489999999,13.1781247,2021-01-14,place_93,Aldi
63820,52.5178715,13.1782261,2021-01-14,place_93,Aldi
24571,52.52093370000001,13.1856546,2021-01-02,place_224,Kaufland
59317,52.52119,13.18559,2021-01-04,place_224,Kaufland
9023,52.5215782,13.1864274,2021-01-04,place_224,Kaufland
